id,source_dataset,query,gold_answer,chatbot generated answer,qldt generated answer,eval,eval_reason
baiviet_all_chunks_simple_016,rag_evaluation_dataset,DAIZO TEC chuyên về lĩnh vực gì và là công ty con của tập đoàn nào?,"DAIZO TEC chuyên thiết kế bản vẽ tàu biển, là công ty con của Công ty cổ phần Đóng tàu OSHIMA – Nhật Bản.","Công ty TNHH DAIZO TEC chuyên về lĩnh vực thiết kế bản vẽ tàu biển (sử dụng các phần mềm CAD 2D và 3D chuyên dụng). Đây là công ty con của Công ty cổ phần Đóng tàu OSHIMA - Nhật Bản.

Bạn có thể [tại đây](https://ctt.hust.edu.vn/DisplayWeb/DisplayBaiViet?baiviet=46615).",,,
baiviet_all_chunks_simple_017,rag_evaluation_dataset,Sinh viên ứng tuyển vào DAIZO TEC cần gửi hồ sơ đến địa chỉ email nào?,Sinh viên gửi hồ sơ đến email: p-linh@ma.osy.co.jp,"Sinh viên ứng tuyển vào Công ty TNHH DAIZO TEC cần gửi hồ sơ đến địa chỉ email: p-linh@ma.osy.co.jp.

Bạn có thể xem thông tin chi tiết về đợt tuyển dụng này [tại đây](https://ctt.hust.edu.vn/DisplayWeb/DisplayBaiViet?baiviet=46615).",,,
baiviet_all_chunks_simple_018,rag_evaluation_dataset,Kết quả đánh giá điều kiện xét học bổng KKHT kỳ 2025.2 được xem ở đâu?,Sinh viên xem kết quả theo hướng dẫn tại: https://bit.ly/3IR1XuL,"Để xem kết quả đánh giá điều kiện được xét học bổng khuyến khích học tập (KKHT) kỳ 2025.2, bạn thực hiện theo hướng dẫn tại [đường dẫn này](https://bit.ly/3IR1XuL).",,,
baiviet_all_chunks_simple_019,rag_evaluation_dataset,Kết quả đánh giá điều kiện xét học bổng KKHT kỳ 2025.2 thông báo điều gì với sinh viên?,"Đây chỉ là kết quả đánh giá sinh viên đủ điều kiện hoặc không đủ điều kiện được xét học bổng, chưa phải kết quả xét học bổng chính thức.","Thông báo về kết quả đánh giá điều kiện xét học bổng kỳ 2025.2 cho biết các nội dung chính sau:

*   **Tính chất thông báo:** Đây chỉ là kết quả đánh giá sinh viên **đủ điều kiện hoặc không đủ điều kiện** để được xét học bổng kỳ 2025.2. Kết quả xét học bổng chính thức sẽ được Nhà trường thông báo sau (dự kiến trong tuần 10 của học kỳ 2025.2).
*   **Đăng ký tài khoản và thắc mắc:** Trong hệ thống hiển thị kết quả, sinh viên cần thực hiện:
    *   Điền số tài khoản nhận học bổng.
    *   Gửi các câu hỏi, thắc mắc về kết quả (nếu có) trực tiếp vào hệ thống.
*   **Lưu ý quan trọng:** Sinh viên **không** gửi thắc mắc dưới bất kỳ hình thức nào khác (email, hệ thống hỏi đáp khác...). Sau khi kết thúc thời gian tiếp nhận, Ban Công tác sinh viên và Ban Đào tạo sẽ tổng hợp và trả lời qua email của sinh viên.
*   **Thời hạn:** Thời gian tiếp nhận thắc mắc và đăng ký tài khoản là đến **17:00 Thứ Năm, ngày 23/04/2026**.

Nếu cần xác nhận thêm thông tin, bạn có thể liên hệ trực tiếp với Phòng Công tác sinh viên hoặc Ban Đào tạo.",,,
baiviet_all_chunks_simple_020,rag_evaluation_dataset,Lễ tốt nghiệp đợt tháng 5/2026 của Đại học Bách khoa Hà Nội tổ chức ở đâu?,Lễ tốt nghiệp tổ chức tại Hội trường C2 – Đại học Bách khoa Hà Nội.,Tôi không tìm thấy thông tin về địa điểm tổ chức lễ tốt nghiệp đợt tháng 5/2026 trong tài liệu hiện có.,,,
baiviet_all_chunks_simple_021,rag_evaluation_dataset,Hạn đăng ký dự lễ tốt nghiệp tháng 5/2026 là khi nào?,Hạn đăng ký đến hết ngày 03/5/2026.,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,,,
baiviet_all_chunks_simple_022,rag_evaluation_dataset,Sinh viên cần có mặt lúc mấy giờ vào buổi sáng ngày lễ tốt nghiệp tháng 5/2026 để mượn lễ phục?,"Buổi sáng có mặt lúc 7h00, buổi chiều lúc 13h00 tại Quảng trường Trần Đại Nghĩa để mượn lễ phục.","Tôi không tìm thấy thông tin về Lễ tốt nghiệp tháng 5/2026 trong tài liệu hiện có. Tài liệu chỉ cung cấp thông tin về Lễ tốt nghiệp đợt tháng 5/2023, trong đó sinh viên cần có mặt lúc 7h00 sáng để mượn lễ phục. Bạn có thể [xem chi tiết](https://ctt.hust.edu.vn/DisplayWeb/DisplayBaiViet?baiviet=40330) tại trang thông tin của Nhà trường.",,,
baiviet_all_chunks_simple_023,rag_evaluation_dataset,"Buổi chiều ngày 09/5/2026, chương trình lễ tốt nghiệp chính thức bắt đầu lúc mấy giờ?",Chương trình lễ tốt nghiệp chính thức bắt đầu lúc 14h00.,"Tôi không tìm thấy thông tin về lịch trình lễ tốt nghiệp vào ngày 09/5/2026 trong tài liệu hiện có.

Tài liệu chỉ cung cấp thông tin về Lễ tốt nghiệp đợt tháng 5/2023 (diễn ra vào ngày 27 và 28/5/2023), trong đó quy định sinh viên tham dự buổi chiều cần có mặt lúc 13h00.",,,
baiviet_all_chunks_simple_024,rag_evaluation_dataset,Job Fair 2026 tại Đại học Bách khoa Hà Nội diễn ra vào ngày nào và ở đâu?,"Job Fair 2026 diễn ra vào Chủ Nhật, ngày 19/4/2026 tại Hội trường C2, Đại học Bách khoa Hà Nội.","Sự kiện Job Fair 2026 tại Đại học Bách khoa Hà Nội diễn ra vào thời gian và địa điểm như sau:

*   **Thời gian:** Chủ Nhật, ngày 19/4/2026 (từ 7:30 đến 17:00).
*   **Địa điểm:** Hội trường C2, Đại học Bách khoa Hà Nội.

Ngoài ra, các hoạt động hướng nghiệp và tuyển dụng trực tuyến (Online) sẽ được tổ chức từ ngày 20/4/2026 đến ngày 30/5/2026. Bạn có thể xem chi tiết các vị trí tuyển dụng [tại đây](https://work.hust.edu.vn/#/).",,,
baiviet_all_chunks_simple_025,rag_evaluation_dataset,"Tại Job Fair 2026, sinh viên Bách khoa có những hoạt động gì?","Sinh viên có thể tham gia phỏng vấn miễn phí, trải nghiệm gian hàng trò chơi tương tác, tham dự hội thảo xu hướng việc làm và nhận quà tặng từ các nhà tài trợ.","Tại Ngày hội việc làm - Job Fair 2026, sinh viên Đại học Bách khoa Hà Nội có cơ hội tham gia các hoạt động sau:

*   **Phỏng vấn và tuyển dụng:** Tham gia các chương trình phỏng vấn hoàn toàn miễn phí và tiếp cận trực tiếp với các doanh nghiệp trong và ngoài nước để tìm kiếm cơ hội thực tập, việc làm.
*   **Trải nghiệm tương tác:** Tham gia các gian hàng trò chơi tương tác ứng dụng.
*   **Hội thảo chuyên môn:** Tham dự hội thảo về xu hướng việc làm tại Hội trường C2 để lắng nghe chia sẻ từ các diễn giả là lãnh đạo doanh nghiệp.
*   **Nhận quà tặng:** Nhận nhiều quà tặng hấp dẫn từ các nhà tài trợ và đơn vị đồng hành.
*   **Định hướng nghề nghiệp:** Tham gia tư vấn, khám phá năng lực bản thân để chọn ngành nghề phù hợp.
*   **Hoạt động trực tuyến:** Ngoài sự kiện trực tiếp, sinh viên có thể tham gia các hoạt động tuyển dụng trực tuyến từ ngày 20/4/2026 đến ngày 30/5/2026. Chi tiết các vị trí tuyển dụng có thể xem [tại đây](https://work.hust.edu.vn/#/).",,,
baiviet_all_chunks_simple_026,rag_evaluation_dataset,Thời gian đăng ký học phần cho học kỳ hè 2025-2026 (20253) là từ khi nào đến khi nào?,Đăng ký học phần từ 10h00 ngày 16/3/2026 đến 16h ngày 19/4/2026.,Thời gian đăng ký học phần cho học kỳ hè năm học 2025-2026 (20253) là từ 10h00 ngày 16/3/2026 đến 16h ngày 19/4/2026.,,,
baiviet_all_chunks_simple_027,rag_evaluation_dataset,Học kỳ hè 2025-2026 (20253) được tổ chức trong bao nhiêu tuần và từ ngày nào đến ngày nào?,"Học kỳ hè kéo dài 5 tuần, từ tuần 46 đến tuần 50, tức từ 20/7/2026 đến 22/8/2026.","Học kỳ hè năm học 2025-2026 (20253) được tổ chức trong 5 tuần, từ ngày 20/7/2026 đến ngày 22/8/2026.",,,
baiviet_all_chunks_simple_028,rag_evaluation_dataset,Sinh viên đăng ký kế hoạch học tập trên hệ thống nào và đăng nhập bằng tài khoản gì?,"Sinh viên đăng ký trực tuyến trên hệ SIS tại http://ctt.hust.edu.vn, đăng nhập bằng tài khoản Email được cấp.","Sinh viên đăng ký kế hoạch học tập trực tuyến trên hệ thống SIS tại địa chỉ [ctt-sis.hust.edu.vn](https://ctt-sis.hust.edu.vn/).

Khi đăng nhập vào hệ thống, sinh viên sử dụng tài khoản email do Đại học cấp.",,,
baiviet_all_chunks_simple_029,rag_evaluation_dataset,Số tín chỉ tối đa sinh viên được đăng ký trong học kỳ hè 2025-2026 là bao nhiêu?,Tối đa 8 tín chỉ trong học kỳ hè.,Số tín chỉ tối đa sinh viên được đăng ký trong học kỳ hè năm học 2025-2026 là 8 tín chỉ.,,,
baiviet_all_chunks_simple_030,rag_evaluation_dataset,Khóa K70 có được mở đăng ký học kỳ hè 20253 không?,"Không, K70 sẽ không mở đăng ký học kỳ hè 20253.","Chào bạn, về câu hỏi của bạn, tôi xin giải đáp như sau:

Theo kế hoạch đào tạo, **sinh viên khóa K70 sẽ không mở đăng ký học tập cho học kỳ hè 20253**.

Tuy nhiên, đối với riêng môn **Giáo dục Quốc phòng và An ninh (GDQP-AN)**, sinh viên K70 vẫn có kế hoạch học tập trong kỳ hè 20253 theo lịch phân bổ cụ thể cho từng lớp/chương trình đào tạo. Bạn vui lòng kiểm tra thông báo chi tiết về lịch học GDQP-AN của khóa mình tại cổng thông tin đào tạo để biết thời gian học cụ thể của lớp mình.

Nếu cần xác nhận thêm các thông tin liên quan đến kế hoạch học tập, bạn có thể liên hệ trực tiếp với Phòng Đào tạo để được hỗ trợ chính thức.",,,
baiviet_all_chunks_simple_031,rag_evaluation_dataset,Điều kiện điểm học tập để được xét Học bổng Trần Đại Nghĩa học kỳ II năm học 2025-2026 là bao nhiêu?,"Điểm học tập trung bình của học kỳ 2025.1 phải đạt ≥ 2,0.","Theo quy định tại Điều 5, đối với sinh viên từ học kỳ 2 trở đi, điều kiện về điểm học tập để được xét Học bổng Trần Đại Nghĩa là điểm học tập trung bình của học kỳ liền trước (GPA) phải đạt từ 2,0 trở lên.",,,
baiviet_all_chunks_simple_032,rag_evaluation_dataset,Mức học bổng Trần Đại Nghĩa dành cho sinh viên nhóm b khoản 1 là bao nhiêu?,Học bổng dành cho nhóm b có 2 mức: 5 triệu và 10 triệu đồng.,"Theo Điều 7, mức học bổng Trần Đại Nghĩa dành cho đối tượng quy định tại khoản 1 Điều 5 (bao gồm cả sinh viên thuộc nhóm b khoản 1) có 2 mức tương ứng bằng 50% và 100% học phí của các học phần trong chương trình đào tạo của học kỳ lấy điểm xét, cấp học bổng.",,,
baiviet_all_chunks_simple_033,rag_evaluation_dataset,Hạn nộp hồ sơ học bổng Trần Đại Nghĩa học kỳ II năm 2025-2026 là khi nào và nộp ở đâu?,Nộp hồ sơ bản giấy tại bàn số 3 phòng 103 nhà C1 trước 11h30 thứ 2 ngày 13/04/2026.,"Hạn nộp hồ sơ học bổng Trần Đại Nghĩa học kỳ II năm học 2025-2026 như sau:

*   **Thời hạn:** Trước 11h30 Thứ 2, ngày 13/04/2026.
*   **Địa điểm nộp:** Bàn số 3, phòng 103, nhà C1.

Ngoài ra, sinh viên cần thực hiện đăng ký xét học bổng trực tuyến trên hệ thống [tại đây](https://qldt.hust.edu.vn/) tại mục học bổng.",,,
baiviet_all_chunks_simple_034,rag_evaluation_dataset,Sinh viên nào bị loại khỏi xét học bổng Trần Đại Nghĩa kỳ 2025.2 do đã có học bổng khác?,Sinh viên đã được nhận Học bổng KKHT hoặc học bổng tài trợ khác trong HK2025.2 sẽ không được xét.,"Theo quy định tại Điều 6, Khoản 4, sinh viên sẽ không được xét, cấp học bổng Trần Đại Nghĩa trong học kỳ xét cấp nếu thuộc trường hợp sau:

*   Đã được nhận học bổng khuyến khích học tập hoặc học bổng tài trợ trong cùng học kỳ đó (trừ học bổng dưới dạng khóa học).",,,
baiviet_all_chunks_simple_035,rag_evaluation_dataset,Sinh viên tra cứu học phí học kỳ 2 năm 2025-2026 từ ngày nào và ở đâu?,"Sinh viên tra cứu từ ngày 10/03/2026 bằng cách đăng nhập Cổng thông tin sinh viên (ctt.hust.edu.vn), vào mục 'Dịch vụ' → 'Học phí – Công nợ'.","Sinh viên có thể tra cứu học phí học kỳ 2 năm học 2025-2026 tại Cổng thông tin sinh viên (ctt.hust.edu.vn) bằng cách đăng nhập tài khoản, vào mục “Dịch vụ” và chọn phần “Học phí – Công nợ”.

Thời gian bắt đầu tra cứu cụ thể cho từng đợt như sau:
*   **Đợt 1:** Từ ngày 10/03/2026 [xem chi tiết](https://ctt.hust.edu.vn/DisplayWeb/DisplayKeHoach?kehoach=27234).
*   **Đợt 2:** Từ ngày 01/06/2026 [xem chi tiết](https://ctt.hust.edu.vn/DisplayWeb/DisplayKeHoach?kehoach=29238).",,,
baiviet_all_chunks_simple_036,rag_evaluation_dataset,Sinh viên có thắc mắc về cách đóng học phí kỳ 2 năm 2025-2026 liên hệ ai?,"Liên hệ chuyên viên Nguyễn Thị Thùy Dương (Ban Đào tạo), email: duong.nguyenthithuy@hust.edu.vn","Đối với các thắc mắc về học phí (bao gồm các vấn đề liên quan đến học phần trong/ngoài chương trình), sinh viên có thể liên hệ qua email: hung.tranle@hust.edu.vn.",,,
baiviet_all_chunks_simple_037,rag_evaluation_dataset,Thời gian mở đăng ký xét tốt nghiệp đợt 2025.1 tại Đại học Bách khoa Hà Nội là từ khi nào đến khi nào?,Thời gian mở đăng ký từ ngày 03/3/2026 đến hết ngày 15/3/2026.,"Thời gian mở đăng ký xét tốt nghiệp đợt 2025.1 là từ ngày 03/3/2026 đến hết ngày 15/3/2026.

Bạn có thể [tại đây](https://ctt.hust.edu.vn/DisplayWeb/DisplayKeHoach?kehoach=27233).",,,
baiviet_all_chunks_simple_038,rag_evaluation_dataset,"Khi đăng ký xét tốt nghiệp, sinh viên cần điểm trong tài khoản nào là điểm chính thức?",Điểm trong tài khoản CTT (Cổng thông tin) là điểm chính thức; điểm trên QLĐT chỉ là điểm nhập tạm thời.,"Khi đăng ký xét tốt nghiệp, sinh viên cần lưu ý điểm trong tài khoản CTT mới là điểm chính thức. Điểm hiển thị trên QLĐT chỉ là điểm nhập tạm thời.

Bạn có thể xem chi tiết các hướng dẫn liên quan [tại đây](https://sv-ctt.hust.edu.vn/#/so-tay-sv/69/ban-dao-tao-huong-dan-thu-tuc-bieu-mau-thac-mac-ve-hoc-tap-hoc-phi).",,,
baiviet_all_chunks_simple_039,rag_evaluation_dataset,Sinh viên có thắc mắc về điều kiện hoàn thành Giáo dục quốc phòng – an ninh (GD QP-AN) khi đăng ký tốt nghiệp liên hệ ai?,"Liên hệ chuyên viên Trần Lê Hùng, email: hung.tranle@hust.edu.vn","Tôi không tìm thấy thông tin về việc sinh viên cần liên hệ với ai khi có thắc mắc về điều kiện hoàn thành Giáo dục quốc phòng – an ninh (GDQP-AN) trong tài liệu hiện có.

Tài liệu chỉ quy định về điều kiện cấp chứng chỉ GDQP-AN (điểm trung bình chung môn học đạt từ 5 điểm trở lên) và thẩm quyền cấp chứng chỉ thuộc về Giám đốc, hiệu trưởng các cơ sở giáo dục hoặc Giám đốc trung tâm GDQP-AN.",,,
